event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
evt_c22ecb10371c,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_9b5aefa2fa79,delivered,none,False,none
evt_f3d44086bce0,duplicate,duplicate_event,False,fix_retry_logic
evt_9a52dc7e9763,delivered,none,False,none
evt_00e2b820237b,delivered,none,False,none
evt_e0f418bfb77a,expired,payload_too_large,False,reduce_payload_size
evt_c86ba4e61ee4,duplicate,duplicate_event,False,fix_retry_logic
evt_df0eb350e345,delivered,none,False,none
evt_29a20995cb21,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_860456c44427,delivered,none,False,none
evt_1d4d23c3d144,delivered,none,False,none
evt_934c40e47ff8,delivered,none,False,none
evt_c0382645f9ac,expired,payload_too_large,False,reduce_payload_size
evt_aece389c892c,delivered,none,False,none
evt_41807ff072c0,expired,payload_too_large,False,reduce_payload_size
evt_783eab0a522a,expired,payload_too_large,False,reduce_payload_size
evt_a76fb635ba1c,expired,payload_too_large,False,reduce_payload_size
evt_5dac840b0b85,expired,payload_too_large,False,reduce_payload_size
evt_182751ae9566,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_519d836c6946,expired,payload_too_large,False,reduce_payload_size
evt_df0b2c38ab9d,delivered,none,False,none
evt_134a186542d7,expired,payload_too_large,False,reduce_payload_size
evt_dcf26a74c4a3,delivered,none,False,none
evt_cc4112ec4421,delivered,none,False,none
evt_ac731c367412,delivered,none,False,none
evt_19df867897a1,expired,payload_too_large,False,reduce_payload_size
evt_fe8fdf9e287c,delivered,none,False,none
evt_10ecd4299e33,delivered,none,False,none
evt_87fa0af47480,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_85edc203d59c,expired,payload_too_large,False,reduce_payload_size
evt_a98ac012eca0,expired,payload_too_large,False,reduce_payload_size
evt_3f591256462f,expired,payload_too_large,False,reduce_payload_size
evt_f8087e1591b6,delivered,none,False,none
evt_bb72d244614c,expired,payload_too_large,False,reduce_payload_size
evt_897deb687a0d,expired,payload_too_large,False,reduce_payload_size
evt_406053a96be9,duplicate,duplicate_event,False,fix_retry_logic
evt_162dc6829255,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_918b18c4bcdd,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_f3eebd70d63e,delivered,none,False,none
evt_c37a781f095b,expired,payload_too_large,False,reduce_payload_size
evt_e10733ae525e,delivered,none,False,none
evt_1c51e8d6b488,delivered,none,False,none
evt_884ad8d18f5a,delivered,none,False,none
evt_4adae51650b9,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_07393ab8c31b,delivered,none,False,none
evt_79930e5ac026,delivered,none,False,none
evt_d4c48be964ba,delivered,none,False,none
evt_22069279a6ec,delivered,none,False,none
evt_d1f9e568c86b,expired,payload_too_large,False,reduce_payload_size
evt_483d5847e51c,delivered,none,False,none
evt_c1ea24f7b7cf,delivered,none,False,none
evt_bebcd3cfc21b,expired,timeout,True,investigate
evt_7fd57b7a863e,expired,payload_too_large,False,reduce_payload_size
evt_f2d236641ecb,expired,payload_too_large,False,reduce_payload_size
evt_4b80bc32b1c7,recovered,none,False,none
evt_1b5e2d523913,delivered,none,False,none
evt_3ed31879cc3a,delivered,none,False,none
evt_1ba10a64cc27,expired,payload_too_large,False,reduce_payload_size
evt_61cf1ed64ca9,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_c7d0d37ac9fa,duplicate,duplicate_event,False,fix_retry_logic
evt_37c7084f01cc,delivered,none,False,none
evt_211909fa2b1b,expired,payload_too_large,False,reduce_payload_size
evt_7f8208967d3b,expired,payload_too_large,False,reduce_payload_size
evt_e22613694eb0,expired,payload_too_large,False,reduce_payload_size
evt_9e201a8b4cf9,delivered,none,False,none
evt_565d65491c31,expired,payload_too_large,False,reduce_payload_size
evt_7b6f703aa185,expired,payload_too_large,False,reduce_payload_size
evt_070d11676b1c,expired,payload_too_large,False,reduce_payload_size
evt_086ab3802e32,expired,timeout,True,investigate
evt_a8bcdc5aa6c5,expired,payload_too_large,False,reduce_payload_size
evt_c1af01439dbe,delivered,none,False,none
evt_b9638a7f40fd,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_2479e34b2f3d,expired,customer_endpoint_down,True,wait_and_retry
evt_bb99b32eac1c,delivered,none,False,none
evt_7f8b6896a591,delivered,none,False,none
evt_6f121c9d7961,expired,payload_too_large,False,reduce_payload_size
evt_c87742c2087d,expired,payload_too_large,False,reduce_payload_size
evt_1d414750db95,delivered,none,False,none
evt_c85ba8a2bcfa,expired,malformed_response,True,investigate
evt_57a47bf9592b,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_81702725153e,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_d39a617d0f9b,delivered,none,False,none
evt_14ca4bd72bce,expired,payload_too_large,False,reduce_payload_size
evt_9fe314f04e33,expired,payload_too_large,False,reduce_payload_size
evt_18ae9e5bb3a5,expired,payload_too_large,False,reduce_payload_size
evt_cb65ae73150f,delivered,none,False,none
evt_194c383fc0b1,expired,payload_too_large,False,reduce_payload_size
evt_3defc29f6d38,delivered,none,False,none
evt_0600ae7321f9,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_1d2755f41bd7,delivered,none,False,none
evt_28296ebc1ea2,expired,payload_too_large,False,reduce_payload_size
evt_3a507038ef12,delivered,none,False,none
evt_d040877bf826,delivered,none,False,none
evt_601f8b65dd29,delivered,none,False,none
evt_574e3869bc52,delivered,none,False,none
evt_728564a598ce,expired,payload_too_large,False,reduce_payload_size
evt_5a8ed3cf233c,expired,timeout,True,investigate
evt_e7b7c45d857a,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_38a9f038f2ef,expired,payload_too_large,False,reduce_payload_size
evt_fd3b2046a10b,delivered,none,False,none
evt_fe60464d731a,delivered,none,False,none
evt_2208b5ba947f,expired,payload_too_large,False,reduce_payload_size
evt_9a934d1ea2d5,delivered,none,False,none
evt_2304d3dcdaff,expired,payload_too_large,False,reduce_payload_size
evt_364c9c61ef14,delivered,none,False,none
evt_fbd9ece64c91,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8992692c1963,delivered,none,False,none
evt_6b3313b1848a,delivered,none,False,none
evt_088b39b31a11,delivered,none,False,none
evt_9cc2c7ecdb68,expired,payload_too_large,False,reduce_payload_size
evt_defb42faaa92,delivered,none,False,none
evt_e3f4386357f8,expired,payload_too_large,False,reduce_payload_size
evt_c3fffe62057f,expired,payload_too_large,False,reduce_payload_size
evt_1f159f62f4b6,expired,payload_too_large,False,reduce_payload_size
evt_e27c322d2abb,delivered,none,False,none
evt_2d79de377d34,delivered,none,False,none
evt_b62d4172e161,expired,payload_too_large,False,reduce_payload_size
evt_047e853d006c,delivered,none,False,none
evt_9d30fe4cc5db,expired,timeout,True,investigate
evt_091d97de698c,delivered,none,False,none
evt_a3dcf3cc948b,delivered,none,False,none
evt_f8e3c9d06f58,expired,payload_too_large,False,reduce_payload_size
evt_982d2b46a6b2,expired,payload_too_large,False,reduce_payload_size
evt_ea7e1814f867,expired,payload_too_large,False,reduce_payload_size
evt_e872bc769058,delivered,none,False,none
evt_a7d9c20bfa7b,expired,payload_too_large,False,reduce_payload_size
evt_a9efc9fc9bef,expired,payload_too_large,False,reduce_payload_size
evt_c77b80ff92ed,expired,payload_too_large,False,reduce_payload_size
evt_1e8e621f6c0e,delivered,none,False,none
evt_dbfec8480571,delivered,none,False,none
evt_b37c38b001d6,expired,payload_too_large,False,reduce_payload_size
evt_e508e96ea413,delivered,none,False,none
evt_38301ce474c8,expired,payload_too_large,False,reduce_payload_size
evt_ad2cf53af2b1,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_48d12b402d0f,expired,payload_too_large,False,reduce_payload_size
evt_7a590e102285,delivered,none,False,none
evt_e8748fed21fb,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_4b908f44cb9e,delivered,none,False,none
evt_a9807f058ab5,delivered,none,False,none
evt_b9c7142e0da8,recovered,none,False,none
evt_bae8aace139f,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_88670ca5e97f,delivered,none,False,none
evt_d581616e8474,delivered,none,False,none
evt_be2c9d4616ec,delivered,none,False,none
evt_ee132a412423,expired,payload_too_large,False,reduce_payload_size
evt_75154ad79b54,expired,payload_too_large,False,reduce_payload_size
evt_d3c334f1b421,recovered,none,False,none
evt_2ae6a34487a7,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8eb38276b29e,delivered,none,False,none
evt_2710a97f8ead,expired,payload_too_large,False,reduce_payload_size
evt_43fca3af7428,delivered,none,False,none
evt_5e8948c50bef,expired,replay_without_fix,False,investigate
evt_af9d13265dbc,expired,payload_too_large,False,reduce_payload_size
evt_43df908ebccd,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_94911e781c6e,expired,payload_too_large,False,reduce_payload_size
evt_da4210b466e7,expired,invalid_signature,True,verify_signature_config
evt_55fff4929444,delivered,none,False,none
evt_923149ce1a10,expired,payload_too_large,False,reduce_payload_size
evt_66bee2baa941,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_53e4903ff42e,expired,payload_too_large,False,reduce_payload_size
evt_63f0c54d1c1e,delivered,none,False,none
evt_1b941cf784fe,delivered,none,False,none
evt_1c4fe572d4df,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_360a50f89e04,delivered,none,False,none
evt_a9fa411e4d92,expired,payload_too_large,False,reduce_payload_size
evt_9260c280e353,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_be8494af9d52,duplicate,duplicate_event,False,fix_retry_logic
evt_d866d687be5d,delivered,none,False,none
evt_e8b24936db99,delivered,none,False,none
evt_70e7aa87c0c8,expired,customer_endpoint_down,True,wait_and_retry
evt_46bd69449521,expired,payload_too_large,False,reduce_payload_size
evt_961ee3de8a1d,delivered,none,False,none
evt_4adfe40135f3,expired,payload_too_large,False,reduce_payload_size
evt_9565e480137a,expired,payload_too_large,False,reduce_payload_size
evt_fe2d304992e5,delivered,none,False,none
evt_1ee0ec352258,delivered,none,False,none
evt_f9ed32213b02,delivered,none,False,none
evt_48b3bcbeb7a9,delivered,none,False,none
evt_7ed143fe64d2,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_4a91da1068be,expired,payload_too_large,False,reduce_payload_size
evt_b8f90ddb0707,delivered,none,False,none
evt_99d621339524,expired,payload_too_large,False,reduce_payload_size
evt_7cfa20da27f5,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_5e827a21eba7,delivered,none,False,none
evt_52a0273159a9,recovered,none,False,none
evt_a1591f201f65,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_f74ac904a489,delivered,none,False,none
evt_bec83ead7b7d,delivered,none,False,none
evt_3a112ce2dada,delivered,none,False,none
evt_e7819c71a658,delivered,none,False,none
evt_9519ca46705e,delivered,none,False,none
evt_778b96813c2c,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_d750039446fd,expired,payload_too_large,False,reduce_payload_size
evt_a0629aca408e,expired,payload_too_large,False,reduce_payload_size
evt_f5bc7a9184cf,expired,replay_without_fix,False,investigate
evt_a7ca5328cd17,expired,payload_too_large,False,reduce_payload_size
evt_8d9c2ccc37f1,expired,payload_too_large,False,reduce_payload_size
evt_9de117812234,duplicate,duplicate_event,False,fix_retry_logic
evt_f7e239a33132,delivered,none,False,none
evt_62c30ba4761e,delivered,none,False,none
evt_761911a44ffe,expired,payload_too_large,False,reduce_payload_size
evt_48b5a2631f94,duplicate,duplicate_event,False,fix_retry_logic
evt_19eb079421a6,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_b64c17a35fb5,delivered,none,False,none
evt_1931b435b381,delivered,none,False,none
evt_192af77e6bda,delivered,none,False,none
evt_83f61fd9dc10,expired,payload_too_large,False,reduce_payload_size
evt_9fc91829f336,delivered,none,False,none
evt_e447b9a4242f,delivered,none,False,none
evt_bd39da86022e,expired,payload_too_large,False,reduce_payload_size
evt_9db8536f10cd,expired,payload_too_large,False,reduce_payload_size
evt_888f7e4a52e7,delivered,none,False,none
evt_9028db9d9760,delivered,none,False,none
evt_14865cd578e2,expired,payload_too_large,False,reduce_payload_size
evt_6f253cb3b88c,delivered,none,False,none
evt_3569c247e60b,delivered,none,False,none
evt_43e85a81ab6c,expired,payload_too_large,False,reduce_payload_size
evt_e42661ea6461,expired,payload_too_large,False,reduce_payload_size
evt_769238106ce0,expired,payload_too_large,False,reduce_payload_size
evt_97e47fd4b0ae,delivered,none,False,none
evt_b1ff0bdc8190,expired,payload_too_large,False,reduce_payload_size
evt_58ccf0db96b1,delivered,none,False,none
evt_b7b7d28bbcca,expired,payload_too_large,False,reduce_payload_size
evt_0ddbe891e2f5,delivered,none,False,none
evt_dc9eedc0e740,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_2899d7b51096,delivered,none,False,none
evt_574eb4bac989,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_2431b255eb09,expired,payload_too_large,False,reduce_payload_size
evt_4a6c696bed95,expired,payload_too_large,False,reduce_payload_size
evt_acdcbcea1313,delivered,none,False,none
evt_4d6f09384b94,delivered,none,False,none
evt_8b681c9fb5ad,expired,payload_too_large,False,reduce_payload_size
evt_5ca4d8011382,expired,payload_too_large,False,reduce_payload_size
evt_d4b414839e81,expired,replay_without_fix,False,investigate
evt_6a9e6e7531dd,delivered,none,False,none
evt_514546b8dba8,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_3c2434e69f32,expired,payload_too_large,False,reduce_payload_size
evt_794771701646,expired,payload_too_large,False,reduce_payload_size
evt_b35f39d4205f,delivered,none,False,none
evt_17b9c350fa75,expired,payload_too_large,False,reduce_payload_size
evt_7a546e3d0d09,expired,payload_too_large,False,reduce_payload_size
evt_ac5512eb7ee3,expired,payload_too_large,False,reduce_payload_size
evt_dc41621acd7f,expired,payload_too_large,False,reduce_payload_size
evt_4f2b76ec4b82,delivered,none,False,none
evt_c7bb8f0604ed,expired,payload_too_large,False,reduce_payload_size
evt_1038fc27a0d5,delivered,none,False,none
evt_9c51f3b51702,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_fc1ed41509e6,duplicate,duplicate_event,False,fix_retry_logic
evt_9193657ee3de,delivered,none,False,none
evt_837837681721,delivered,none,False,none
evt_9dae9777dbf1,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_df0fe2128197,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_1878e25e0929,delivered,none,False,none
evt_293f81a9d695,expired,payload_too_large,False,reduce_payload_size
evt_70cf9f34a0cf,expired,payload_too_large,False,reduce_payload_size
evt_48e41710b7bd,expired,payload_too_large,False,reduce_payload_size
evt_75c7b1aba8aa,delivered,none,False,none
evt_99c63b35d70a,expired,payload_too_large,False,reduce_payload_size
evt_03718292a17f,expired,payload_too_large,False,reduce_payload_size
evt_72a57b638f14,delivered,none,False,none
evt_9a3234598c59,delivered,none,False,none
evt_682b001914a9,expired,payload_too_large,False,reduce_payload_size
evt_16b78a7ae33a,delivered,none,False,none
evt_a4bfb495f95e,delivered,none,False,none
evt_397a616dbba6,delivered,none,False,none
evt_0f03c333e2b9,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_56d24b9f0328,expired,payload_too_large,False,reduce_payload_size
evt_37eed9429673,expired,invalid_signature,True,verify_signature_config
evt_dbc07cd74986,expired,payload_too_large,False,reduce_payload_size
evt_4c8c2d63c5c9,expired,payload_too_large,False,reduce_payload_size
evt_863ec5b18ead,duplicate,duplicate_event,False,fix_retry_logic
evt_166edc74f225,delivered,none,False,none
evt_e0c6453f2128,expired,payload_too_large,False,reduce_payload_size
evt_3070c422b0f5,expired,timeout,True,investigate
evt_ccbdfb8786ff,delivered,none,False,none
evt_84908ae29240,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_38d3cc61122d,delivered,none,False,none
evt_273278e9fcbd,delivered,none,False,none
evt_7ab437c9e745,delivered,none,False,none
evt_a545707328c8,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8cb44339a087,delivered,none,False,none
evt_d6ca0d395aee,expired,payload_too_large,False,reduce_payload_size
evt_c15c6c838d81,delivered,none,False,none
evt_337511483399,expired,payload_too_large,False,reduce_payload_size
evt_d3cb28b487d1,expired,payload_too_large,False,reduce_payload_size
evt_1a28ed11cf04,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8fce45f39a00,expired,payload_too_large,False,reduce_payload_size
